site_id,site_name,country,band,top5pct_hit_rate,top10pct_hit_rate,top30pct_hit_rate,scenarios_total,scenarios_scored
344e0e9a-558e-4749-bb66-cd746be50cbd,Kamengrad Thermal Power Plant,BA,H,0.0,0.0,0.0,15,14
34d88ce8-d49c-4b19-af2d-6efcb1b72149,Mecsek Hills power station,HU,H,0.0,0.0,0.0,15,14
3795824b-cb76-48dd-a65c-764c757ddc76,Bar power station,ME,H,0.0,0.0,0.0,15,14
381221dd-76da-4adf-9b19-5da9f0779c22,Vize power station,TR,H,0.0,0.0,0.0,15,14
3819acc8-761d-49ba-89e7-967d3d37ec0e,Irmak power station,TR,H,0.0,0.0,0.0,15,14
3a06636d-c742-4b72-b9cd-21a4537c331b,Selena power station,TR,H,0.0,0.0,0.0,15,15
3bb6666f-de2f-4c6f-a28e-c3bddb71b54a,Maritsa 3 power station,BG,H,0.0,0.0,0.0,15,14
3bc834ed-5c2b-47d6-b555-2e20b9044053,Bursa power station,TR,H,0.0,0.0,0.0,15,14
3bef37a3-239e-498d-a160-77452a6a9b79,Bucharest North East power station,RO,H,0.0,0.0,0.0,15,14
3f1ad930-cffb-4991-badd-773db74b890c,EMBA Hunutlu power station,TR,H,0.0,0.0,0.0,15,14
42d5b3fd-7d07-409b-9154-4441695b7901,Mert power station,TR,H,0.0,0.0,0.0,15,14
43e5b2b4-2ccf-46ab-b01e-e3d480146455,Karvina power station,CZ,H,0.0,0.0,0.0,15,14
43f99d45-6635-4392-a522-4a06445fdaf2,Teyo Tufanbeyli power station,TR,H,0.0,0.0,0.0,15,14
44362378-9c74-44af-8a08-be4877f50e97,Tosyalı İskenderun power station,TR,H,0.0,0.0,0.0,15,14
47be3ec4-7abe-4f4c-ac3d-b7f753b8514a,Siersza power station,PL,H,0.0,0.0,0.0,15,14
48149515-0774-404d-b273-790b660a8d90,Yunus Emre power station,TR,H,0.0,0.0,0.0,15,14
4b11cac9-4fe0-4a2a-9c09-4fe9a0ac6015,Ada Yumurtalık power station,TR,H,0.0,0.0,0.0,15,14
4eb7914c-e000-403c-b5a5-c350de67bb83,Mostecka Power Station,CZ,H,0.0,0.0,0.0,15,14
5067ece3-b204-495e-81c1-90a523252547,DETES 1 power station,TR,H,0.0,0.0,0.0,15,14
52028d4f-7796-4463-832e-cff2e439c96a,Yenidere power station,TR,H,0.0,0.0,0.0,15,14
52a7babe-313f-493b-86b9-bd0c4aece4c3,Mintia-Deva power station,RO,H,0.0,0.0,0.0,15,14
53481b7f-5b85-4bab-be04-4866c2e72c12,Güney Akdeniz power station,TR,H,0.0,0.0,0.0,15,14
56b8e2a3-1885-431f-9fd1-4cd3bebfad61,Iztek Ceyhan Komur power station,TR,H,0.0,0.0,0.0,15,14
5a19f424-1a15-44e6-bf1b-c2c5886ac1bf,Gürmin Enerji Amasya power station,TR,H,0.0,0.0,0.0,15,14
5a33e5f0-6d86-4eab-adea-6c6bad7f3f45,Arad power station,RO,H,0.0,0.0,0.0,15,14
5a57ae0a-6f91-46f4-a1f5-56a6b37596e9,Murcki-Staszic power station,PL,H,0.0,0.0,0.0,15,14
5b6be56c-d981-470c-a979-13a8764a34b8,Kıvanç power station,TR,H,0.0,0.0,0.0,15,15
5ed91c1b-0a1b-4a4c-9b2b-f6bdc8ff9770,Namal power station,TR,H,0.0,0.0,0.0,15,15
5f4ed23c-cea2-41ef-a3e8-ac863e1bdcd6,Vresova TPS power station,CZ,H,0.0,0.0,0.0,15,14
60baaa73-dd8c-4865-bb18-6c73d63a4052,Prerov power station,CZ,H,0.0,0.0,0.0,15,14
63601ccc-3f20-4cbd-95cb-0fbeaf821c6a,Trinec-E3 power station,CZ,H,0.0,0.0,0.0,15,14
651839d3-4e8f-4214-89aa-1f96ea221121,Oroszlány power station,HU,H,0.0,0.0,0.0,15,14
674deb4f-110c-4120-bea0-5f0711da3ea1,Çayırhan power station,TR,H,0.0,0.0,0.0,15,14
68aabff9-e662-4b9f-b37d-4c2ebc5f7539,Lelchitsy power station,BY,H,0.0,0.0,0.0,15,14
6ddc2960-3d72-4d5f-b358-56d1c54f47e0,İsken Sugözü power station,TR,H,0.0,0.0,0.0,15,14
737b6d06-1d0c-4ae6-9683-ab3fea192b32,Yeniköy power station,TR,H,0.0,0.0,0.0,15,14
746fc66e-d31f-4c5d-bf5c-ab5031b04b15,İÇDAŞ Biga power station,TR,H,0.0,0.0,0.0,15,14
756218bb-3f16-443e-b6c6-400cd0ce2f87,Oslomej power station,MK,H,0.0,0.0,0.0,15,14
75f807aa-8278-43a3-8654-730713b96001,Bingöl power station,TR,H,0.0,0.0,0.0,15,14
76cd9b7f-7613-4fd4-95ab-bf534a2e2f5e,Kireçlik power station,TR,H,0.0,0.0,0.0,15,14
772e2484-419b-47de-9739-924ac371ad10,Zafer power station,TR,H,0.0,0.0,0.0,15,14
7a805295-0cd2-48be-972e-5282c996549c,Ayas power station,TR,H,0.0,0.0,0.0,15,14
7b4d3f8f-a644-48a3-93f9-cd3c154dc5c2,Burnaz power station,TR,H,0.0,0.0,0.0,15,14
7bff5ef2-646d-4b83-83b0-7f3da32f0254,Mariovo power station,MK,H,0.0,0.0,0.0,15,14
7cc9cffa-e4e4-4546-902d-c8f4800dbdb2,Zorlu Akçakoca power station,TR,H,0.0,0.0,0.0,15,14
82011c29-a3d3-4a81-a27b-019d2649a251,Banovici power station,BA,H,0.0,0.0,0.0,15,14
829f61ff-0ad1-4288-8dd9-e41abbd0b6a7,Gebze Çolakoğlu power station,TR,H,0.0,0.0,0.0,15,14
83d3abe4-2049-47ad-a66b-46034edb7569,Negotino power station,MK,H,0.0,0.0,0.0,15,14
85257083-08d1-4560-b198-a9df414da4a9,Gacko Thermal Power Plant,BA,H,0.0,0.0,0.0,15,14
8782d6f2-5f9f-4c67-b9f2-6756857bd200,Ant Enerji power station,TR,H,0.0,0.0,0.0,15,14
8a5dc384-e272-41ed-9868-a0686ac3fc7e,Adana Ceyhan power station,TR,H,0.0,0.0,0.0,15,14
8b16dc60-1a2b-4b2c-bcad-1c334d246ae3,Çatalağzı power station,TR,H,0.0,0.0,0.0,15,14
8dd46a05-6e0c-4009-90ad-bd5909c25622,Kardemir Karabük Demir Çelik power station,TR,H,0.0,0.0,0.0,15,14
903d6b94-cd9d-4c32-b7e2-4bbfbee929df,Matraterenye power station,HU,H,0.0,0.0,0.0,15,14
9163ca37-1b31-409d-974f-9e7ed5e5f33d,Amasra Bartın power station,TR,H,0.0,0.0,0.0,15,14
91f28dbb-16bd-449b-a20a-dc2b70cf2e66,Yumurtalık IC İçtaş power station,TR,H,0.0,0.0,0.0,15,14
96129c93-83a6-4b1c-929b-bfccba86a796,Suluova power station,TR,H,0.0,0.0,0.0,15,14
98019711-a8c3-424a-870e-00d4fea75ed1,Şırnak Silopi (CİNER) power station,TR,H,0.0,0.0,0.0,15,14
9825e28e-fd6e-460d-9caf-0342563f9060,Paroseni power station,RO,H,0.0,0.0,0.0,15,14
9a6447f2-2887-4cce-a115-dc773d7f6eb1,Soma Kolin power station,TR,H,0.0,0.0,0.0,15,14
9eb693f6-6994-4937-bc4d-e8213baa5d47,Trakya Emba power station,TR,H,0.0,0.0,0.0,15,14
a23d073a-cbbd-469a-b134-380945fd3f4c,Ugljevik power station,BA,H,0.0,0.0,0.0,15,14
a2d8261c-3d08-4015-946c-47dbddbd0b98,U.S. Steel Kosice Works power station,SK,H,0.0,0.0,0.0,15,14
a4af3789-2c40-41fc-a3ec-3b8d2fc6c645,Çelikler Yumurtalık power station,TR,H,0.0,0.0,0.0,15,14
a6b51b4f-ba1d-49cd-bc99-8898acdbeb78,Czeczott power station,PL,H,0.0,0.0,0.0,15,14
a96dc545-41a9-4b0d-a7a3-f40ef711e5e3,Cenal power station,TR,H,0.0,0.0,0.0,15,14
aa0bdb5e-45aa-4d15-8aee-cb5b0e14f5d9,Miljevina power station,BA,H,0.0,0.0,0.0,15,14
aa38441d-aec7-4ae9-b4c3-68c5bf567db3,Zlin power station,CZ,H,0.0,0.0,0.0,15,14
ab151830-e5bd-46de-8400-01aa4c165366,Plomin power station,HR,H,0.0,0.0,0.0,15,14
aff5ffe6-fe7a-4de7-afad-9d4645a64cd9,Doicesti power station,RO,H,0.0,0.0,0.0,15,14
b0ba194f-3c80-4725-b1e7-fa5277b38833,Prunerov power station,CZ,H,0.0,0.0,0.0,15,14
b24c9876-5a4d-4b83-b442-af2f4b0d1047,Zofiowka Mine power station,PL,H,0.0,0.0,0.0,15,14
b588126a-42d6-49dc-b227-9283af5a2578,Misis Adana power station,TR,H,0.0,0.0,0.0,15,14
b5a75ec8-a2fe-42ad-b33e-ea32e20ebdfb,Astoria Ceyhan power station,TR,H,0.0,0.0,0.0,15,14
b5ff798e-e059-4d8b-a903-00a1fefc62ab,Sedef II TES power station,TR,H,0.0,0.0,0.0,15,14
b8875ff2-9e9d-4520-8879-c71468e9cc50,Babadere power station,TR,H,0.0,0.0,0.0,15,14
b8a00967-90a3-4a4e-9979-6b8651d87380,Rybnik power station,PL,H,0.0,0.0,0.0,15,14
bac4a081-83dc-4aba-8076-b67bfc55f54c,Lüminer Enerji power station,TR,H,0.0,0.0,0.0,15,14
