country_code,site_name,site_id,pop_density_5km,pop_density_16km,pop_density_25km,pop_density_80km,pop_total_5km,pop_total_16km,pop_total_25km,pop_total_80km,ri04_quality,ri04_comment,nearest_city_50k_km,nearest_city_name,nearest_city_pop,ri05_quality,ri05_comment,pop_growth_rate_pct,projected_pop_25km_60yr,ri06_quality,ri06_comment,prevailing_wind_dir,avg_wind_speed_ms,mixing_height_m,ri01_quality,ri01_comment,nearest_river_flow_m3s,ri02_quality,ri02_comment,aquifer_type,groundwater_flow_dir,ri03_quality,ri03_comment,fetched_at,run_id,source_db,merge_run_id
BA,Bugojno Thermal Power Project,67e5a20f-e3ab-4c18-9864-cf4591d6e15f,352.57,67.77,53.27,63.14,27688,54499,104590,1269284,ghsl_pop_100m_r2023a,"5 km: 27,688 pop, 353 p/km²; 16 km: 54,499 pop, 68 p/km²; 25 km: 104,590 pop, 53 p/km²; 80 km: 1,269,284 pop, 63 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",95.76,Split,180568.0,gisco_urau_2021,"Nearest city >50k: Split (180,568 pop) at 95.8 km; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",-0.465,57394,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 3100000, ""projected_pop_2040"": 2850000, ""projected_pop_2050"": 2580000, ""projected_pop_2060"": 2310000, ""projected_pop_2080"": 1880000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 48.0, ""old_age_dependency_2050"": 0.43, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NNE,0.59,446.46,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNE(22deg) | mean_speed=0.6m/s | mean_BLH=446m | p5_BLH=221m | stable_frac=0.608 | stability=[A=0.0% B=0.0% C=39.2% D=0.0% E=60.8% F=0.0%] | wind_rose_dominant=NNE | source=copernicus_era5,,,,low permeability,,medium,,2026-04-20 21:28:46.519671+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
BA,Gacko Thermal Power Plant,85257083-08d1-4560-b198-a9df414da4a9,47.69,9.61,5.91,43.38,3745,7731,11607,872182,ghsl_pop_100m_r2023a,"5 km: 3,745 pop, 48 p/km²; 16 km: 7,731 pop, 10 p/km²; 25 km: 11,607 pop, 6 p/km²; 80 km: 872,182 pop, 43 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-1.65,6368,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 3100000, ""projected_pop_2040"": 2850000, ""projected_pop_2050"": 2580000, ""projected_pop_2060"": 2310000, ""projected_pop_2080"": 1880000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 48.0, ""old_age_dependency_2050"": 0.43, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NNE,0.7,472.87,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNE(22deg) | mean_speed=0.7m/s | mean_BLH=473m | p5_BLH=242m | stable_frac=0.522 | stability=[A=0.0% B=0.0% C=47.8% D=0.0% E=52.2% F=0.0%] | wind_rose_dominant=NNE | source=copernicus_era5,,,,inland water,,medium,,2026-04-20 21:28:46.533432+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
BA,Glinica power station,e2d645e3-c829-4aac-8f6f-d6a5507fd5fa,842.49,142.24,84.67,49.34,66162,114382,166240,991943,ghsl_pop_100m_r2023a,"5 km: 66,162 pop, 842 p/km²; 16 km: 114,382 pop, 142 p/km²; 25 km: 166,240 pop, 85 p/km²; 80 km: 991,943 pop, 49 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-0.445,91225,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 3100000, ""projected_pop_2040"": 2850000, ""projected_pop_2050"": 2580000, ""projected_pop_2060"": 2310000, ""projected_pop_2080"": 1880000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 48.0, ""old_age_dependency_2050"": 0.43, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NNE,0.86,463.67,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNE(22deg) | mean_speed=0.9m/s | mean_BLH=464m | p5_BLH=226m | stable_frac=0.547 | stability=[A=0.0% B=0.0% C=45.3% D=0.0% E=54.7% F=0.0%] | wind_rose_dominant=NNE | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:46.547884+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
BA,Kakanj Thermal Power Plant,e671be33-8b91-40bd-b563-b833293654aa,303.32,130.58,135.62,79.71,23820,105006,266260,1602390,ghsl_pop_100m_r2023a,"5 km: 23,820 pop, 303 p/km²; 16 km: 105,006 pop, 131 p/km²; 25 km: 266,260 pop, 136 p/km²; 80 km: 1,602,390 pop, 80 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-0.472,146120,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 3100000, ""projected_pop_2040"": 2850000, ""projected_pop_2050"": 2580000, ""projected_pop_2060"": 2310000, ""projected_pop_2080"": 1880000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 48.0, ""old_age_dependency_2050"": 0.43, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",N,0.46,433.56,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=N(0deg) | mean_speed=0.5m/s | mean_BLH=434m | p5_BLH=220m | stable_frac=0.672 | stability=[A=0.0% B=0.0% C=32.8% D=0.0% E=67.2% F=0.0%] | wind_rose_dominant=N | source=copernicus_era5,,,,sedimentary sands,,medium,,2026-04-20 21:28:46.560564+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
BA,Kamengrad Thermal Power Plant,344e0e9a-558e-4749-bb66-cd746be50cbd,325.43,52.63,54.72,43.86,25557,42320,107431,881760,ghsl_pop_100m_r2023a,"5 km: 25,557 pop, 325 p/km²; 16 km: 42,320 pop, 53 p/km²; 25 km: 107,431 pop, 55 p/km²; 80 km: 881,760 pop, 44 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-1.071,58956,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 3100000, ""projected_pop_2040"": 2850000, ""projected_pop_2050"": 2580000, ""projected_pop_2060"": 2310000, ""projected_pop_2080"": 1880000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 48.0, ""old_age_dependency_2050"": 0.43, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",S,0.45,391.57,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=S(180deg) | mean_speed=0.4m/s | mean_BLH=392m | p5_BLH=200m | stable_frac=0.833 | stability=[A=0.0% B=0.0% C=16.7% D=0.0% E=83.3% F=0.0%] | wind_rose_dominant=S | source=copernicus_era5,,,,sedimentary sands,,medium,,2026-04-20 21:28:46.572337+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
BA,Kongora Thermal Power Plant,0155b913-765f-4d44-89f5-c176b6867cef,37.07,32.44,35.12,61.05,2911,26087,68946,1227329,ghsl_pop_100m_r2023a,"5 km: 2,911 pop, 37 p/km²; 16 km: 26,087 pop, 32 p/km²; 25 km: 68,946 pop, 35 p/km²; 80 km: 1,227,329 pop, 61 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",68.01,Split,180568.0,gisco_urau_2021,"Nearest city >50k: Split (180,568 pop) at 68.0 km; Cities >50k within 25 km: 0; Cities >50k within 80 km: 1; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",-0.506,37839,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 3100000, ""projected_pop_2040"": 2850000, ""projected_pop_2050"": 2580000, ""projected_pop_2060"": 2310000, ""projected_pop_2080"": 1880000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 48.0, ""old_age_dependency_2050"": 0.43, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NNE,1.08,478.53,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNE(22deg) | mean_speed=1.1m/s | mean_BLH=479m | p5_BLH=262m | stable_frac=0.511 | stability=[A=0.0% B=0.0% C=48.9% D=0.0% E=51.1% F=0.0%] | wind_rose_dominant=NNE | source=copernicus_era5,,,,karsts and chalkstones,,medium,,2026-04-20 21:28:46.584913+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
BA,Miljevina power station,aa0bdb5e-45aa-4d15-8aee-cb5b0e14f5d9,19.67,18.59,12.85,43.38,1545,14950,25220,872096,ghsl_pop_100m_r2023a,"5 km: 1,545 pop, 20 p/km²; 16 km: 14,950 pop, 19 p/km²; 25 km: 25,220 pop, 13 p/km²; 80 km: 872,096 pop, 43 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-1.328,13845,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 3100000, ""projected_pop_2040"": 2850000, ""projected_pop_2050"": 2580000, ""projected_pop_2060"": 2310000, ""projected_pop_2080"": 1880000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 48.0, ""old_age_dependency_2050"": 0.43, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",SSW,0.53,461.84,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SSW(202deg) | mean_speed=0.5m/s | mean_BLH=462m | p5_BLH=230m | stable_frac=0.567 | stability=[A=0.0% B=0.0% C=43.3% D=0.0% E=56.7% F=0.0%] | wind_rose_dominant=SSW | source=copernicus_era5,,,,sedimentary sands,,medium,,2026-04-20 21:28:46.597673+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
BA,Stanari Thermal Power Plant,e75c63e5-ef2f-4e08-8f8c-3da41215af9d,51.52,52.52,86.6,85.07,4046,42237,170016,1710142,ghsl_pop_100m_r2023a,"5 km: 4,046 pop, 52 p/km²; 16 km: 42,237 pop, 53 p/km²; 25 km: 170,016 pop, 87 p/km²; 80 km: 1,710,142 pop, 85 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-1.266,93305,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 3100000, ""projected_pop_2040"": 2850000, ""projected_pop_2050"": 2580000, ""projected_pop_2060"": 2310000, ""projected_pop_2080"": 1880000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 48.0, ""old_age_dependency_2050"": 0.43, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",SSW,0.5,394.58,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SSW(202deg) | mean_speed=0.5m/s | mean_BLH=395m | p5_BLH=190m | stable_frac=0.772 | stability=[A=0.0% B=0.0% C=22.8% D=0.0% E=77.2% F=0.0%] | wind_rose_dominant=SSW | source=copernicus_era5,,,,sedimentary sands,,medium,,2026-04-20 21:28:46.609967+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
BA,Tuzla Thermal Power Plant,0fb50bcc-5616-40d8-9109-8136a958f18d,505.97,280.36,158.73,100.56,39735,225454,311639,2021560,ghsl_pop_100m_r2023a,"5 km: 39,735 pop, 506 p/km²; 16 km: 225,454 pop, 280 p/km²; 25 km: 311,639 pop, 159 p/km²; 80 km: 2,021,560 pop, 101 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-0.487,171019,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 3100000, ""projected_pop_2040"": 2850000, ""projected_pop_2050"": 2580000, ""projected_pop_2060"": 2310000, ""projected_pop_2080"": 1880000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 48.0, ""old_age_dependency_2050"": 0.43, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",S,0.52,408.23,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=S(180deg) | mean_speed=0.5m/s | mean_BLH=408m | p5_BLH=198m | stable_frac=0.722 | stability=[A=0.0% B=0.0% C=27.8% D=0.0% E=72.2% F=0.0%] | wind_rose_dominant=S | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:46.621723+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
BA,Ugljevik power station,a23d073a-cbbd-469a-b134-380945fd3f4c,116.69,68.27,127.97,87.16,9164,54901,251241,1752192,ghsl_pop_100m_r2023a,"5 km: 9,164 pop, 117 p/km²; 16 km: 54,901 pop, 68 p/km²; 25 km: 251,241 pop, 128 p/km²; 80 km: 1,752,192 pop, 87 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",95.87,Osijek,92966.0,gisco_urau_2021,"Nearest city >50k: Osijek (92,966 pop) at 95.9 km; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",0.482,137878,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 3100000, ""projected_pop_2040"": 2850000, ""projected_pop_2050"": 2580000, ""projected_pop_2060"": 2310000, ""projected_pop_2080"": 1880000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 48.0, ""old_age_dependency_2050"": 0.43, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",W,0.6,429.2,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=W(270deg) | mean_speed=0.6m/s | mean_BLH=429m | p5_BLH=211m | stable_frac=0.617 | stability=[A=0.0% B=0.0% C=38.3% D=0.0% E=61.7% F=0.0%] | wind_rose_dominant=W | source=copernicus_era5,,,,,,low,,2026-04-20 21:28:46.634194+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
BG,Bobov Dol power station,b01fe781-dbc7-40f8-a544-946288020042,39.05,65.69,41.09,104.68,3067,52827,80679,2104482,ghsl_pop_100m_r2023a,"5 km: 3,067 pop, 39 p/km²; 16 km: 52,827 pop, 66 p/km²; 25 km: 80,679 pop, 41 p/km²; 80 km: 2,104,482 pop, 105 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",35.29,Pernik,70285.0,gisco_urau_2021,"Nearest city >50k: Pernik (70,285 pop) at 35.3 km; Cities >50k within 25 km: 0; Cities >50k within 80 km: 2; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",-1.88,59955,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 6574153, ""projected_pop_2040"": 6155181, ""projected_pop_2050"": 5857619, ""projected_pop_2060"": 5577599, ""projected_pop_2080"": 5133224, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 49.7, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",N,0.65,479.99,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=N(0deg) | mean_speed=0.7m/s | mean_BLH=480m | p5_BLH=223m | stable_frac=0.472 | stability=[A=0.0% B=0.0% C=52.8% D=0.0% E=47.2% F=0.0%] | wind_rose_dominant=N | source=copernicus_era5,,,,low permeability,,medium,,2026-04-20 21:28:46.646571+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
BG,Brikel power station,fee1d5b3-827f-4172-8492-a3e114a3c39e,117.09,37.09,30.47,55.96,9195,29830,59830,1125097,ghsl_pop_100m_r2023a,"5 km: 9,195 pop, 117 p/km²; 16 km: 29,830 pop, 37 p/km²; 25 km: 59,830 pop, 30 p/km²; 80 km: 1,125,097 pop, 56 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",36.99,Stara Zagora,124599.0,gisco_urau_2021,"Nearest city >50k: Stara Zagora (124,599 pop) at 37.0 km; Cities >50k within 25 km: 0; Cities >50k within 80 km: 3; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",-1.363,44459,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 6574153, ""projected_pop_2040"": 6155181, ""projected_pop_2050"": 5857619, ""projected_pop_2060"": 5577599, ""projected_pop_2080"": 5133224, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 49.7, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",NNE,0.89,509.69,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNE(22deg) | mean_speed=0.9m/s | mean_BLH=510m | p5_BLH=251m | stable_frac=0.469 | stability=[A=0.0% B=0.0% C=53.1% D=0.0% E=46.9% F=0.0%] | wind_rose_dominant=NNE | source=copernicus_era5,,,,low permeability,,medium,,2026-04-20 21:28:46.659316+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
BG,Deven power station,398cc0f2-25d5-428a-93c9-5e4859680e86,143.62,77.2,187.24,55.9,11279,62083,367608,1123894,ghsl_pop_100m_r2023a,"5 km: 11,279 pop, 144 p/km²; 16 km: 62,083 pop, 77 p/km²; 25 km: 367,608 pop, 187 p/km²; 80 km: 1,123,894 pop, 56 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",20.31,Varna,332686.0,gisco_urau_2021,"Nearest city >50k: Varna (332,686 pop) at 20.3 km; Cities >50k within 25 km: 1; Cities >50k within 80 km: 4; Settlement hierarchy: periurban; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",-0.31,273205,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 6574153, ""projected_pop_2040"": 6155181, ""projected_pop_2050"": 5857619, ""projected_pop_2060"": 5577599, ""projected_pop_2080"": 5133224, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 49.7, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",NNW,1.06,479.52,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNW(338deg) | mean_speed=1.1m/s | mean_BLH=480m | p5_BLH=327m | stable_frac=0.575 | stability=[A=0.0% B=0.0% C=42.5% D=0.0% E=57.5% F=0.0%] | wind_rose_dominant=NNW | source=copernicus_era5,,,,low permeability,,medium,,2026-04-20 21:28:46.672049+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
BG,Lom Power Station,30c9e377-b575-46fa-880f-922c46e6500a,176.2,42.44,37.27,52.18,13837,34127,73177,1049045,ghsl_pop_100m_r2023a,"5 km: 13,837 pop, 176 p/km²; 16 km: 34,127 pop, 42 p/km²; 25 km: 73,177 pop, 37 p/km²; 80 km: 1,049,045 pop, 52 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",75.59,Craiova,301269.0,gisco_urau_2021,"Nearest city >50k: Craiova (301,269 pop) at 75.6 km; Cities >50k within 25 km: 0; Cities >50k within 80 km: 1; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",-1.578,54381,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 6574153, ""projected_pop_2040"": 6155181, ""projected_pop_2050"": 5857619, ""projected_pop_2060"": 5577599, ""projected_pop_2080"": 5133224, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 49.7, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",W,0.99,523.71,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=W(270deg) | mean_speed=1.0m/s | mean_BLH=524m | p5_BLH=235m | stable_frac=0.469 | stability=[A=0.0% B=0.8% C=52.2% D=0.0% E=46.9% F=0.0%] | wind_rose_dominant=W | source=copernicus_era5,,,,sedimentary sands,,medium,,2026-04-20 21:28:46.684448+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
