run_id,criterion_a,criterion_b,pearson,spearman,max_abs,n_pairs,flagged,threshold,created_at
p16_20260425T141705_5037b797,BF-01,BF-02,0.1526,0.156,0.156,2904,False,0.7,2026-04-25 14:18:59.985203+00:00
p16_20260425T141705_5037b797,BF-01,EP-01,0.1298,0.1403,0.1403,2904,False,0.7,2026-04-25 14:18:59.985205+00:00
p16_20260425T141705_5037b797,BF-01,EP-02,-0.1023,-0.1054,0.1054,2904,False,0.7,2026-04-25 14:18:59.985214+00:00
p16_20260425T141705_5037b797,BF-01,EP-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985377+00:00
p16_20260425T141705_5037b797,BF-01,EP-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985377+00:00
p16_20260425T141705_5037b797,BF-01,EP-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985377+00:00
p16_20260425T141705_5037b797,BF-01,HI-01,0.0092,0.0279,0.0279,2904,False,0.7,2026-04-25 14:18:59.985244+00:00
p16_20260425T141705_5037b797,BF-01,HI-02,-0.0466,-0.064,0.064,2904,False,0.7,2026-04-25 14:18:59.985225+00:00
p16_20260425T141705_5037b797,BF-01,HI-03,0.0318,-0.0174,0.0318,2904,False,0.7,2026-04-25 14:18:59.985241+00:00
p16_20260425T141705_5037b797,BF-01,HI-04,-0.0466,-0.064,0.064,2904,False,0.7,2026-04-25 14:18:59.985225+00:00
p16_20260425T141705_5037b797,BF-01,HI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985377+00:00
p16_20260425T141705_5037b797,BF-01,HI-06,0.0952,0.1007,0.1007,2904,False,0.7,2026-04-25 14:18:59.985214+00:00
p16_20260425T141705_5037b797,BF-01,HI-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985378+00:00
p16_20260425T141705_5037b797,BF-01,HI-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985378+00:00
p16_20260425T141705_5037b797,BF-01,NH-01,0.024,-0.0113,0.024,2904,False,0.7,2026-04-25 14:18:59.985245+00:00
p16_20260425T141705_5037b797,BF-01,NH-02,-0.032,-0.0486,0.0486,2904,False,0.7,2026-04-25 14:18:59.985233+00:00
p16_20260425T141705_5037b797,BF-01,NH-03,0.0282,0.0033,0.0282,2904,False,0.7,2026-04-25 14:18:59.985243+00:00
p16_20260425T141705_5037b797,BF-01,NH-04,0.0869,0.0747,0.0869,2904,False,0.7,2026-04-25 14:18:59.985218+00:00
p16_20260425T141705_5037b797,BF-01,NH-05,0.0019,0.0341,0.0341,2904,False,0.7,2026-04-25 14:18:59.985240+00:00
p16_20260425T141705_5037b797,BF-01,NH-06,0.0169,0.0456,0.0456,2904,False,0.7,2026-04-25 14:18:59.985235+00:00
p16_20260425T141705_5037b797,BF-01,NH-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985378+00:00
p16_20260425T141705_5037b797,BF-01,NH-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985378+00:00
p16_20260425T141705_5037b797,BF-01,NH-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985378+00:00
p16_20260425T141705_5037b797,BF-01,NH-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985379+00:00
p16_20260425T141705_5037b797,BF-01,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985376+00:00
p16_20260425T141705_5037b797,BF-01,NH-12,0.0302,0.0317,0.0317,2904,False,0.7,2026-04-25 14:18:59.985241+00:00
p16_20260425T141705_5037b797,BF-01,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985379+00:00
p16_20260425T141705_5037b797,BF-01,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985379+00:00
p16_20260425T141705_5037b797,BF-01,NS-01,0.0552,0.0383,0.0552,2904,False,0.7,2026-04-25 14:18:59.985229+00:00
p16_20260425T141705_5037b797,BF-01,NS-02,0.6904,0.6115,0.6904,2904,False,0.7,2026-04-25 14:18:59.985183+00:00
p16_20260425T141705_5037b797,BF-01,NS-03,-0.0457,-0.0438,0.0457,2904,False,0.7,2026-04-25 14:18:59.985235+00:00
p16_20260425T141705_5037b797,BF-01,NS-04,-0.1607,-0.1922,0.1922,2904,False,0.7,2026-04-25 14:18:59.985200+00:00
p16_20260425T141705_5037b797,BF-01,NS-05,0.1392,0.1472,0.1472,2904,False,0.7,2026-04-25 14:18:59.985204+00:00
p16_20260425T141705_5037b797,BF-01,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985380+00:00
p16_20260425T141705_5037b797,BF-01,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985380+00:00
p16_20260425T141705_5037b797,BF-01,NS-08,-0.0652,-0.1253,0.1253,2904,False,0.7,2026-04-25 14:18:59.985210+00:00
p16_20260425T141705_5037b797,BF-01,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985380+00:00
p16_20260425T141705_5037b797,BF-01,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985380+00:00
p16_20260425T141705_5037b797,BF-01,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985380+00:00
p16_20260425T141705_5037b797,BF-01,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985381+00:00
p16_20260425T141705_5037b797,BF-01,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985381+00:00
p16_20260425T141705_5037b797,BF-01,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985381+00:00
p16_20260425T141705_5037b797,BF-01,RI-02,0.0266,0.0176,0.0266,2904,False,0.7,2026-04-25 14:18:59.985244+00:00
p16_20260425T141705_5037b797,BF-01,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985381+00:00
p16_20260425T141705_5037b797,BF-01,RI-04,0.1233,0.1352,0.1352,2904,False,0.7,2026-04-25 14:18:59.985206+00:00
p16_20260425T141705_5037b797,BF-01,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985379+00:00
p16_20260425T141705_5037b797,BF-01,RI-06,0.0068,-0.0159,0.0159,2904,False,0.7,2026-04-25 14:18:59.985249+00:00
p16_20260425T141705_5037b797,BF-02,EP-01,0.0507,0.0485,0.0507,2904,False,0.7,2026-04-25 14:18:59.985232+00:00
p16_20260425T141705_5037b797,BF-02,EP-02,-0.0576,-0.0681,0.0681,2904,False,0.7,2026-04-25 14:18:59.985223+00:00
p16_20260425T141705_5037b797,BF-02,EP-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985376+00:00
p16_20260425T141705_5037b797,BF-02,EP-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985373+00:00
p16_20260425T141705_5037b797,BF-02,EP-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985376+00:00
p16_20260425T141705_5037b797,BF-02,HI-01,0.0757,0.0786,0.0786,2904,False,0.7,2026-04-25 14:18:59.985220+00:00
p16_20260425T141705_5037b797,BF-02,HI-02,-0.0107,0.0309,0.0309,2904,False,0.7,2026-04-25 14:18:59.985242+00:00
p16_20260425T141705_5037b797,BF-02,HI-03,-0.037,-0.01,0.037,2904,False,0.7,2026-04-25 14:18:59.985238+00:00
p16_20260425T141705_5037b797,BF-02,HI-04,-0.0107,0.0309,0.0309,2904,False,0.7,2026-04-25 14:18:59.985242+00:00
p16_20260425T141705_5037b797,BF-02,HI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985371+00:00
p16_20260425T141705_5037b797,BF-02,HI-06,0.1792,0.1886,0.1886,2904,False,0.7,2026-04-25 14:18:59.985201+00:00
p16_20260425T141705_5037b797,BF-02,HI-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985371+00:00
p16_20260425T141705_5037b797,BF-02,HI-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985371+00:00
p16_20260425T141705_5037b797,BF-02,NH-01,-0.0778,-0.0732,0.0778,2904,False,0.7,2026-04-25 14:18:59.985220+00:00
p16_20260425T141705_5037b797,BF-02,NH-02,-0.0937,-0.0733,0.0937,2904,False,0.7,2026-04-25 14:18:59.985216+00:00
p16_20260425T141705_5037b797,BF-02,NH-03,0.0317,0.0289,0.0317,2904,False,0.7,2026-04-25 14:18:59.985241+00:00
p16_20260425T141705_5037b797,BF-02,NH-04,0.1261,0.1282,0.1282,2904,False,0.7,2026-04-25 14:18:59.985209+00:00
p16_20260425T141705_5037b797,BF-02,NH-05,0.0421,0.0396,0.0421,2904,False,0.7,2026-04-25 14:18:59.985236+00:00
p16_20260425T141705_5037b797,BF-02,NH-06,0.1069,0.1006,0.1069,2904,False,0.7,2026-04-25 14:18:59.985213+00:00
p16_20260425T141705_5037b797,BF-02,NH-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985371+00:00
p16_20260425T141705_5037b797,BF-02,NH-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985372+00:00
p16_20260425T141705_5037b797,BF-02,NH-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985372+00:00
p16_20260425T141705_5037b797,BF-02,NH-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985372+00:00
p16_20260425T141705_5037b797,BF-02,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985372+00:00
p16_20260425T141705_5037b797,BF-02,NH-12,-0.0333,-0.0225,0.0333,2904,False,0.7,2026-04-25 14:18:59.985240+00:00
p16_20260425T141705_5037b797,BF-02,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985373+00:00
p16_20260425T141705_5037b797,BF-02,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985373+00:00
p16_20260425T141705_5037b797,BF-02,NS-01,-0.0318,-0.0272,0.0318,2904,False,0.7,2026-04-25 14:18:59.985241+00:00
p16_20260425T141705_5037b797,BF-02,NS-02,0.126,0.1191,0.126,2904,False,0.7,2026-04-25 14:18:59.985209+00:00
p16_20260425T141705_5037b797,BF-02,NS-03,-0.0364,-0.0302,0.0364,2904,False,0.7,2026-04-25 14:18:59.985239+00:00
p16_20260425T141705_5037b797,BF-02,NS-04,-0.0932,-0.0905,0.0932,2904,False,0.7,2026-04-25 14:18:59.985216+00:00
p16_20260425T141705_5037b797,BF-02,NS-05,0.9825,0.992,0.992,2904,True,0.7,2026-04-25 14:18:59.985182+00:00
p16_20260425T141705_5037b797,BF-02,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985371+00:00
p16_20260425T141705_5037b797,BF-02,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985373+00:00
p16_20260425T141705_5037b797,BF-02,NS-08,-0.0961,-0.1467,0.1467,2904,False,0.7,2026-04-25 14:18:59.985204+00:00
p16_20260425T141705_5037b797,BF-02,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985373+00:00
p16_20260425T141705_5037b797,BF-02,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985374+00:00
p16_20260425T141705_5037b797,BF-02,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985374+00:00
p16_20260425T141705_5037b797,BF-02,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985374+00:00
p16_20260425T141705_5037b797,BF-02,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985374+00:00
p16_20260425T141705_5037b797,BF-02,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985375+00:00
p16_20260425T141705_5037b797,BF-02,RI-02,-0.026,-0.0472,0.0472,2904,False,0.7,2026-04-25 14:18:59.985234+00:00
p16_20260425T141705_5037b797,BF-02,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985375+00:00
p16_20260425T141705_5037b797,BF-02,RI-04,0.0883,0.0729,0.0883,2904,False,0.7,2026-04-25 14:18:59.985218+00:00
p16_20260425T141705_5037b797,BF-02,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985375+00:00
p16_20260425T141705_5037b797,BF-02,RI-06,0.0618,0.0988,0.0988,2904,False,0.7,2026-04-25 14:18:59.985215+00:00
p16_20260425T141705_5037b797,EP-01,EP-02,-0.279,-0.2771,0.279,2904,False,0.7,2026-04-25 14:18:59.985191+00:00
p16_20260425T141705_5037b797,EP-01,EP-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985375+00:00
p16_20260425T141705_5037b797,EP-01,EP-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985376+00:00
p16_20260425T141705_5037b797,EP-01,EP-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985382+00:00
p16_20260425T141705_5037b797,EP-01,HI-01,0.3027,0.298,0.3027,2904,False,0.7,2026-04-25 14:18:59.985189+00:00
p16_20260425T141705_5037b797,EP-01,HI-02,-0.0255,-0.0657,0.0657,2904,False,0.7,2026-04-25 14:18:59.985224+00:00
p16_20260425T141705_5037b797,EP-01,HI-03,0.0592,0.02,0.0592,2904,False,0.7,2026-04-25 14:18:59.985227+00:00
p16_20260425T141705_5037b797,EP-01,HI-04,-0.0255,-0.0657,0.0657,2904,False,0.7,2026-04-25 14:18:59.985224+00:00
p16_20260425T141705_5037b797,EP-01,HI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985376+00:00
p16_20260425T141705_5037b797,EP-01,HI-06,0.3356,0.3363,0.3363,2904,False,0.7,2026-04-25 14:18:59.985187+00:00
p16_20260425T141705_5037b797,EP-01,HI-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985382+00:00
p16_20260425T141705_5037b797,EP-01,HI-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985388+00:00
p16_20260425T141705_5037b797,EP-01,NH-01,-0.2007,-0.192,0.2007,2904,False,0.7,2026-04-25 14:18:59.985199+00:00
p16_20260425T141705_5037b797,EP-01,NH-02,-0.0953,-0.1548,0.1548,2904,False,0.7,2026-04-25 14:18:59.985203+00:00
p16_20260425T141705_5037b797,EP-01,NH-03,-0.1282,-0.1573,0.1573,2904,False,0.7,2026-04-25 14:18:59.985203+00:00
p16_20260425T141705_5037b797,EP-01,NH-04,-0.0258,-0.0179,0.0258,2904,False,0.7,2026-04-25 14:18:59.985245+00:00
p16_20260425T141705_5037b797,EP-01,NH-05,0.0839,0.0754,0.0839,2904,False,0.7,2026-04-25 14:18:59.985219+00:00
p16_20260425T141705_5037b797,EP-01,NH-06,0.2738,0.2538,0.2738,2904,False,0.7,2026-04-25 14:18:59.985192+00:00
p16_20260425T141705_5037b797,EP-01,NH-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985388+00:00
p16_20260425T141705_5037b797,EP-01,NH-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985389+00:00
p16_20260425T141705_5037b797,EP-01,NH-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985389+00:00
p16_20260425T141705_5037b797,EP-01,NH-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985389+00:00
p16_20260425T141705_5037b797,EP-01,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985389+00:00
p16_20260425T141705_5037b797,EP-01,NH-12,-0.0517,-0.0538,0.0538,2904,False,0.7,2026-04-25 14:18:59.985230+00:00
p16_20260425T141705_5037b797,EP-01,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985389+00:00
p16_20260425T141705_5037b797,EP-01,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985390+00:00
p16_20260425T141705_5037b797,EP-01,NS-01,-0.03,-0.034,0.034,2904,False,0.7,2026-04-25 14:18:59.985240+00:00
p16_20260425T141705_5037b797,EP-01,NS-02,0.0693,0.0504,0.0693,2904,False,0.7,2026-04-25 14:18:59.985223+00:00
p16_20260425T141705_5037b797,EP-01,NS-03,-0.2494,-0.2477,0.2494,2904,False,0.7,2026-04-25 14:18:59.985194+00:00
p16_20260425T141705_5037b797,EP-01,NS-04,-0.3671,-0.3594,0.3671,2904,False,0.7,2026-04-25 14:18:59.985186+00:00
p16_20260425T141705_5037b797,EP-01,NS-05,0.0395,0.0391,0.0395,2904,False,0.7,2026-04-25 14:18:59.985237+00:00
p16_20260425T141705_5037b797,EP-01,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985390+00:00
p16_20260425T141705_5037b797,EP-01,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985390+00:00
p16_20260425T141705_5037b797,EP-01,NS-08,-0.2771,-0.2652,0.2771,2904,False,0.7,2026-04-25 14:18:59.985191+00:00
p16_20260425T141705_5037b797,EP-01,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985390+00:00
p16_20260425T141705_5037b797,EP-01,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985388+00:00
p16_20260425T141705_5037b797,EP-01,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985391+00:00
p16_20260425T141705_5037b797,EP-01,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985391+00:00
p16_20260425T141705_5037b797,EP-01,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985391+00:00
p16_20260425T141705_5037b797,EP-01,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985391+00:00
p16_20260425T141705_5037b797,EP-01,RI-02,-0.0428,-0.0438,0.0438,2904,False,0.7,2026-04-25 14:18:59.985236+00:00
p16_20260425T141705_5037b797,EP-01,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985392+00:00
p16_20260425T141705_5037b797,EP-01,RI-04,0.7221,0.7467,0.7467,2904,True,0.7,2026-04-25 14:18:59.985182+00:00
p16_20260425T141705_5037b797,EP-01,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985392+00:00
p16_20260425T141705_5037b797,EP-01,RI-06,-0.0511,-0.0248,0.0511,2904,False,0.7,2026-04-25 14:18:59.985232+00:00
p16_20260425T141705_5037b797,EP-02,EP-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985392+00:00
p16_20260425T141705_5037b797,EP-02,EP-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985392+00:00
p16_20260425T141705_5037b797,EP-02,EP-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985393+00:00
p16_20260425T141705_5037b797,EP-02,HI-01,-0.2425,-0.2513,0.2513,2904,False,0.7,2026-04-25 14:18:59.985194+00:00
p16_20260425T141705_5037b797,EP-02,HI-02,0.0611,0.0364,0.0611,2904,False,0.7,2026-04-25 14:18:59.985227+00:00
p16_20260425T141705_5037b797,EP-02,HI-03,0.0473,0.1332,0.1332,2904,False,0.7,2026-04-25 14:18:59.985208+00:00
p16_20260425T141705_5037b797,EP-02,HI-04,0.0611,0.0364,0.0611,2904,False,0.7,2026-04-25 14:18:59.985227+00:00
p16_20260425T141705_5037b797,EP-02,HI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985393+00:00
p16_20260425T141705_5037b797,EP-02,HI-06,-0.3334,-0.3309,0.3334,2904,False,0.7,2026-04-25 14:18:59.985187+00:00
p16_20260425T141705_5037b797,EP-02,HI-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985393+00:00
p16_20260425T141705_5037b797,EP-02,HI-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985391+00:00
p16_20260425T141705_5037b797,EP-02,NH-01,0.2732,0.2726,0.2732,2904,False,0.7,2026-04-25 14:18:59.985192+00:00
p16_20260425T141705_5037b797,EP-02,NH-02,0.1685,0.1975,0.1975,2904,False,0.7,2026-04-25 14:18:59.985199+00:00
p16_20260425T141705_5037b797,EP-02,NH-03,0.0465,0.0358,0.0465,2904,False,0.7,2026-04-25 14:18:59.985234+00:00
p16_20260425T141705_5037b797,EP-02,NH-04,-0.0491,-0.0616,0.0616,2904,False,0.7,2026-04-25 14:18:59.985227+00:00
p16_20260425T141705_5037b797,EP-02,NH-05,-0.0574,-0.0462,0.0574,2904,False,0.7,2026-04-25 14:18:59.985228+00:00
